977010,Services Sales -  APOS Support,https://gis.aiesec.org/v2/opportunities/977010,open,realized,GT,39,77,2018-06-30,2018-07-09,2020-01-05,UTP,2018-05-31,Business Administration,DELL Panama- S.A.,1,0,1200
977006,Services Sales - APOS Distribution Support,https://gis.aiesec.org/v2/opportunities/977006,open,realized,GT,86,77,2018-07-17,2018-08-06,2020-01-31,UTP,2018-05-31,Business Administration,DELL Panama- S.A.,1,0,1200
976795,Soporte a Marketing y Eventos Sanofi Genzyme,https://gis.aiesec.org/v2/opportunities/976795,open,realized,GT,12,77,2018-06-28,2018-06-08,2019-12-05,USMA,2018-05-31,Marketing,Sanofi Aventis,1,0,1300
976645,Soporte a Marketing y Eventos Sanofi Genzyme,https://gis.aiesec.org/v2/opportunities/976645,draft,draft,GT,0,78,2018-06-15,2018-07-09,2020-01-09,USMA,2018-05-30,Marketing,SANOFI AVENTIS,1,1,Null
976053,Junior Product/Brand Management,https://gis.aiesec.org/v2/opportunities/976053,open,realized,GT,129,52,2018-09-21,2018-09-21,2019-09-21,UTP,2018-05-28,Marketing,GLAXOSMITHKLINE,2,0,1400
975251,Arquitecto de Soluciones,https://gis.aiesec.org/v2/opportunities/975251,removed,removed,GT,13,56,2018-06-25,2018-06-18,2019-07-15,BALBOA,2018-05-25,Other,Copa Airlines,1,1,1200
975247,Arquitecto de Soluciones,https://gis.aiesec.org/v2/opportunities/975247,draft,draft,GT,8,6,2019-06-10,2018-06-24,2018-08-07,BALBOA,2018-05-25,Null,Copa Airlines,1,1,1200
974811,Data Quality,https://gis.aiesec.org/v2/opportunities/974811,open,realized,GT,4,77,2018-06-24,2018-06-04,2019-12-01,USMA,2018-05-24,Null,Panalpina,1,0,1200
974606,Marketing Coordinator,https://gis.aiesec.org/v2/opportunities/974606,open,realized,GT,115,76,2018-07-30,2018-07-10,2019-12-27,UTP,2018-05-23,Marketing,Janssen,1,0,1200
972464,Marketing Trainee Inm & Derma,https://gis.aiesec.org/v2/opportunities/972464,open,realized,GT,55,52,2018-06-15,2018-06-18,2019-06-18,UTP,2018-05-16,Business Administration,NOVARTIS,1,0,1000
972382,Data Report Specialist,https://gis.aiesec.org/v2/opportunities/972382,open,realized,GT,39,23,2018-07-30,2018-06-24,2018-12-06,USMA,2018-05-15,Business Administration,Sanofi Aventis,1,0,1300
972049,Inventory and Demand Planning support intern,https://gis.aiesec.org/v2/opportunities/972049,open,realized,GT,8,26,2018-06-29,2018-05-31,2018-11-29,USMA,2018-05-14,Business Administration,HILTI,1,0,1400
971282,Analista de Inteligencia Comercial,https://gis.aiesec.org/v2/opportunities/971282,removed,removed,GT,34,52,2018-05-31,2018-06-11,2019-06-10,BALBOA,2018-05-11,Null,Copa Airlines,1,1,1200
971138,Operations Analyst,https://gis.aiesec.org/v2/opportunities/971138,removed,removed,GT,29,25,2018-07-14,2018-06-15,2018-12-12,BALBOA,2018-05-11,Business Administration,Panamá,1,1,1200
969704,Talent Acquisition Intern,https://gis.aiesec.org/v2/opportunities/969704,open,realized,GT,88,26,2018-08-31,2018-06-01,2018-12-01,USMA,2018-05-09,Business Administration,HILTI,1,0,1300
968510,Communication Support - Banco de Alimentos Panamá - improve,https://gis.aiesec.org/v2/opportunities/968510,open,realized,GV,2,6,2018-09-24,2018-10-09,2018-11-20,UTP,2018-05-06,Null,Panamá,1,0,Null
968505,Communication Support - Banco de Alimentos Panamá - Improve,https://gis.aiesec.org/v2/opportunities/968505,open,realized,GV,2,6,2018-08-14,2018-08-24,2018-10-05,UTP,2018-05-06,Null,Panamá,1,0,Null
967681,Talent Acquisition - Recruiter,https://gis.aiesec.org/v2/opportunities/967681,removed,removed,GT,122,26,2018-06-04,2018-06-01,2018-12-01,UTP,2018-05-04,Null,Philips Latin America,1,1,1400
967083,Marketing Coordinator,https://gis.aiesec.org/v2/opportunities/967083,open,realized,GT,11,26,2018-06-29,2018-05-01,2018-11-02,UTP,2018-05-02,Marketing,Janssen,1,0,1200
966997,Finance assistant,https://gis.aiesec.org/v2/opportunities/966997,draft,draft,GT,4,34,2018-07-16,2018-05-01,2018-12-30,UTP,2018-05-02,Business Administration,Janssen,1,0,1200
964830,Supply Chain Intern,https://gis.aiesec.org/v2/opportunities/964830,open,realized,GT,92,27,2018-06-22,2018-06-05,2018-12-15,UTP,2018-04-28,Null,Philips Lighting,1,0,1200
964084,Community Research Manager,https://gis.aiesec.org/v2/opportunities/964084,open,unmatched,GE,7,8,2018-05-30,2018-06-18,2018-08-18,USMA,2018-04-27,Other,Universo Selva,1,1,0
963347,FfDo Intern (Food por Development),https://gis.aiesec.org/v2/opportunities/963347,removed,removed,GT,25,13,2018-05-01,2018-05-11,2018-08-10,BALBOA,2018-04-25,Null,TETRAPAK,1,1,1400
960473,Customer Service,https://gis.aiesec.org/v2/opportunities/960473,open,unmatched,GT,65,76,2018-06-24,2018-04-28,2019-10-15,USMA,2018-04-22,Business Administration,Panalpina,1,1,1000
959347,Controlling,https://gis.aiesec.org/v2/opportunities/959347,open,realized,GT,94,6,2018-07-16,2018-07-15,2018-08-30,USMA,2018-04-20,Business Administration,Sanofi Aventis,1,0,1300
957793,Financial Planning & Analysis,https://gis.aiesec.org/v2/opportunities/957793,open,realized,GT,127,77,2018-07-16,2018-07-16,2020-01-10,UTP,2018-04-18,Business Administration,DELL Panama- S.A.,1,0,1200
957442,Analista de información comercial,https://gis.aiesec.org/v2/opportunities/957442,open,unmatched,GT,165,50,2018-05-25,2018-05-28,2019-05-19,BALBOA,2018-04-18,Null,Carvajal,1,1,1400
957023,Product Marketing Ops,https://gis.aiesec.org/v2/opportunities/957023,open,realized,GT,134,77,2018-07-14,2018-06-10,2019-12-05,UTP,2018-04-17,Business Administration,DELL Panama- S.A.,1,0,1200
956681,Americas NPS PM,https://gis.aiesec.org/v2/opportunities/956681,open,realized,GT,106,49,2018-05-22,2018-05-29,2019-05-13,USMA,2018-04-17,Null,G4S,1,0,1500
955748,Accouting Assistant,https://gis.aiesec.org/v2/opportunities/955748,open,realized,GT,94,52,2018-05-04,2018-05-07,2019-05-06,UTP,2018-04-16,Null,Robert Bosch Panama,1,0,1100
955458,Digital Marketing Manager  - IMPROVE Project,https://gis.aiesec.org/v2/opportunities/955458,open,unmatched,GV,9,6,2018-07-12,2018-07-13,2018-08-24,UP (University of Panama),2018-04-16,Null,Panama City,1,1,Null
954754,External Relations Manager- IMPROVE Project,https://gis.aiesec.org/v2/opportunities/954754,open,unmatched,GV,6,6,2018-06-30,2018-07-15,2018-08-26,UP (University of Panama),2018-04-14,Null,AIESEC en UP - Panama,1,1,Null
953347,graphic design- IMPROVE,https://gis.aiesec.org/v2/opportunities/953347,open,completed,GV,3,6,2018-05-28,2018-06-05,2018-07-17,UP (University of Panama),2018-04-12,Null,Panama,1,0,Null
948080,Marketing Communication Intern,https://gis.aiesec.org/v2/opportunities/948080,open,realized,GT,16,26,2018-05-31,2018-04-11,2018-10-11,USMA,2018-04-07,Null,HILTI,1,0,1300
947096,External Relations - F. Palabra y Poder - Improve Project,https://gis.aiesec.org/v2/opportunities/947096,removed,removed,GV,3,6,2018-04-22,2018-04-21,2018-06-02,UTP,2018-04-06,Null,Panama,1,1,Null
945085,Human Resources,https://gis.aiesec.org/v2/opportunities/945085,open,realized,GT,92,77,2018-05-31,2018-05-21,2019-11-15,UTP,2018-04-03,Null,DELL Panama- S.A.,1,0,1200
939407,IMPULSE - GIRLS INNOVA,https://gis.aiesec.org/v2/opportunities/939407,open,open,GV,25,7,2018-11-17,2018-11-25,2019-01-19,CHIRIQUI,2018-03-28,Null,Asociacion de Muchachas Guias,1,1,Null
939305,IMPULSE - I LEARN ENGLISH,https://gis.aiesec.org/v2/opportunities/939305,open,open,GV,15,7,2018-11-12,2018-11-26,2019-01-19,CHIRIQUI,2018-03-28,Null,Asociacion de Muchachas Guias,1,1,Null
934706,Financial Planning Intern,https://gis.aiesec.org/v2/opportunities/934706,open,unmatched,GT,349,52,2018-10-05,2018-10-09,2019-10-09,UTP,2018-03-23,Business Administration,MSD Central America & The Caribbean,1,1,1200
933590,Process Analyst Project,https://gis.aiesec.org/v2/opportunities/933590,open,realized,GT,7,20,2018-03-30,2018-03-26,2018-08-17,USMA,2018-03-23,Null,TELEFONICA MOVILES PANAMA- S.A.,1,0,1000
933494,Marketing Trainee CAC,https://gis.aiesec.org/v2/opportunities/933494,draft,draft,GT,1,28,2018-03-31,2018-03-27,2018-10-11,UTP,2018-03-22,Null,NOVARTIS,1,0,1400
932156,Finances IMPROVE,https://gis.aiesec.org/v2/opportunities/932156,open,realized,GV,8,6,2018-06-03,2018-06-11,2018-07-23,UP (University of Panama),2018-03-21,Null,Fundación Educación Vial,1,0,Null
931347,Digital Marketing - IMPROVE,https://gis.aiesec.org/v2/opportunities/931347,open,completed,GV,1,6,2018-06-03,2018-06-11,2018-07-23,UP (University of Panama),2018-03-21,Null,Fundación Educación Vial,1,0,Null
926943,AviFauna- IMPROVE,https://gis.aiesec.org/v2/opportunities/926943,open,unmatched,GV,8,6,2018-06-10,2018-06-18,2018-07-30,UP (University of Panama),2018-03-17,Null,AviFauna,1,1,Null
926942,CAMORUCO,https://gis.aiesec.org/v2/opportunities/926942,open,unmatched,GV,2,6,2018-06-10,2018-06-18,2018-07-30,UP (University of Panama),2018-03-17,Null,AviFauna,2,2,Null
925631,IMPROVE - Digital marketing and advertising,https://gis.aiesec.org/v2/opportunities/925631,removed,removed,GV,15,7,2018-11-10,2018-12-04,2019-01-26,CHIRIQUI,2018-03-16,Null,Fundacion Dios es Fiel,1,1,Null
925624,IMPULSE - TRAINING AND ADVISING HUMAN RIGHTS,https://gis.aiesec.org/v2/opportunities/925624,open,unmatched,GV,18,6,2018-07-15,2018-08-08,2018-09-19,CHIRIQUI,2018-03-16,Null,Fundacion Dios es Fiel,2,1,Null
924099,Financial Planning Analyst,https://gis.aiesec.org/v2/opportunities/924099,open,approved,GT,321,25,2018-11-30,2018-11-15,2019-05-15,USMA,2018-03-14,Business Administration,QUALA,1,0,1500
923538,TECHO,https://gis.aiesec.org/v2/opportunities/923538,open,realized,GV,6,6,2018-06-23,2018-07-02,2018-08-13,UP (University of Panama),2018-03-13,Null,TECHO PANAMA,1,0,Null
923425,Client Merchandiser analyst,https://gis.aiesec.org/v2/opportunities/923425,open,realized,GT,116,77,2018-06-30,2018-04-23,2019-10-18,UTP,2018-03-13,Null,DELL Panama- S.A.,1,0,1200
922790,Project --ANALYST BUSINESS ADMINISTRATION,https://gis.aiesec.org/v2/opportunities/922790,open,realized,GT,18,27,2018-03-17,2018-03-20,2018-09-25,USMA,2018-03-12,Null,TELEFONICA MOVILES PANAMA- S.A.,1,0,1000
922027,Internal Control Analyst,https://gis.aiesec.org/v2/opportunities/922027,open,approved,GT,374,52,2018-11-30,2018-10-20,2019-10-20,USMA,2018-03-12,Business Administration,Sanofi Aventis,2,0,1300
921617,Digital marketing Panamá para niños- improve project,https://gis.aiesec.org/v2/opportunities/921617,open,unmatched,GV,10,6,2018-06-30,2018-07-15,2018-08-26,UTP,2018-03-11,Null,Panama,2,0,Null
919914,Ethics and Business Integrity,https://gis.aiesec.org/v2/opportunities/919914,open,realized,GT,67,77,2018-05-31,2018-04-30,2019-10-25,USMA,2018-03-10,Null,Sanofi Aventis,1,0,1300
919611,Supply Planning,https://gis.aiesec.org/v2/opportunities/919611,open,realized,GT,36,25,2018-04-30,2018-04-02,2018-09-28,USMA,2018-03-09,Null,Sanofi Aventis,1,0,1300
918893,Jungle Growth Investigator,https://gis.aiesec.org/v2/opportunities/918893,open,unmatched,GE,9,9,2018-05-30,2018-06-05,2018-08-07,USMA,2018-03-08,Other,Universo Selva,1,1,0
918868,Sustainability Research Director,https://gis.aiesec.org/v2/opportunities/918868,open,unmatched,GE,21,9,2018-05-30,2018-06-06,2018-08-08,USMA,2018-03-08,Business Administration,Universo Selva,1,1,0
918728,Graphic Art Design,https://gis.aiesec.org/v2/opportunities/918728,draft,draft,GE,0,8,2018-07-20,2018-08-05,2018-10-06,USMA,2018-03-08,Null,Universo Selva,1,1,0
913101,Soporte Administrativo y Financiero,https://gis.aiesec.org/v2/opportunities/913101,removed,removed,GT,238,26,2018-06-30,2018-07-03,2019-01-03,USMA,2018-03-02,Null,Fresenius Medical Care,1,0,1500
913088,Asistencia de Gerencia,https://gis.aiesec.org/v2/opportunities/913088,open,unmatched,GT,165,23,2018-04-19,2018-04-23,2018-10-01,USMA,2018-03-02,Null,Fresenius Medical Care,1,1,1200
912314,Comprehensive Planning Assistant,https://gis.aiesec.org/v2/opportunities/912314,removed,removed,GT,258,26,2018-05-31,2018-05-15,2018-11-13,USMA,2018-03-01,Null,Belcorp,1,1,1400
911988,Marketing trainee - RDT,https://gis.aiesec.org/v2/opportunities/911988,open,realized,GT,108,52,2018-05-10,2018-04-02,2019-04-01,UTP,2018-03-01,Null,NOVARTIS FARMACEUTICA,1,0,1200
911796,IMPROVE - Digital Marketing,https://gis.aiesec.org/v2/opportunities/911796,open,realized,GV,18,7,2018-06-16,2018-06-15,2018-08-06,CHIRIQUI,2018-03-01,Null,Asociación Nueva Vida,1,0,Null
911633,External Relations - F. Palabra y Poder - Improve Project,https://gis.aiesec.org/v2/opportunities/911633,open,unmatched,GV,11,6,2018-05-26,2018-06-09,2018-07-21,UTP,2018-02-28,Null,Panama,2,1,Null
911564,Digital Marketing - F. Palabra y Poder - Improve Project,https://gis.aiesec.org/v2/opportunities/911564,open,completed,GV,3,6,2018-05-25,2018-06-08,2018-07-20,UTP,2018-02-28,Null,Panama,1,0,Null
911551,Analista de Mercado,https://gis.aiesec.org/v2/opportunities/911551,open,unmatched,GT,164,26,2018-10-31,2018-10-15,2019-04-15,UTP,2018-02-28,Marketing,JCDecaux Panamá,2,1,1000
911506,Fundación Palabra y Poder - Impulse Project,https://gis.aiesec.org/v2/opportunities/911506,open,unmatched,GV,13,6,2018-05-31,2018-06-08,2018-07-20,UTP,2018-02-28,Null,Panama,8,3,Null
910843,Financial Analysis,https://gis.aiesec.org/v2/opportunities/910843,open,realized,GT,143,77,2018-07-16,2018-07-02,2019-12-27,UTP,2018-02-27,Business Administration,DELL Panama- S.A.,3,0,1200
907499,Datacenter Solutions Sales Assistant,https://gis.aiesec.org/v2/opportunities/907499,open,approved,GT,163,77,2018-10-19,2018-10-20,2020-04-15,UTP,2018-02-21,Information Technology,DELL Panama- S.A.,4,0,1200
906452,Channel Marketing Analyst,https://gis.aiesec.org/v2/opportunities/906452,open,realized,GT,36,77,2018-04-30,2018-04-09,2019-10-04,UTP,2018-02-20,Null,DELL Panama- S.A.,1,0,1200
906232,Asuntos Regulatorios DRA,https://gis.aiesec.org/v2/opportunities/906232,open,realized,GT,37,74,2018-03-27,2018-03-27,2019-08-31,USMA,2018-02-19,Null,Fresenius Medical Care,1,0,1500
905027,Marketing and communication - IMPROVE,https://gis.aiesec.org/v2/opportunities/905027,open,realized,GV,11,6,2018-06-04,2018-06-18,2018-07-30,UP (University of Panama),2018-02-17,Null,FUNSINCOPA (Fundación Sinfonica de Panamá),1,0,Null
904980,Fundraising - IMPROVE,https://gis.aiesec.org/v2/opportunities/904980,open,unmatched,GV,4,6,2018-04-21,2018-04-30,2018-06-11,UP (University of Panama),2018-02-17,Null,FUNSINCOPA (Fundación Sinfonica de Panamá),1,1,Null
904960,Digital Marketing  - Improve Project,https://gis.aiesec.org/v2/opportunities/904960,open,realized,GV,10,6,2018-07-01,2018-07-14,2018-08-25,UTP,2018-02-17,Null,Pro Niños del Darién,1,0,Null
904935,Event Management -IMPROVE,https://gis.aiesec.org/v2/opportunities/904935,open,unmatched,GV,6,6,2018-06-03,2018-06-18,2018-07-30,UP (University of Panama),2018-02-16,Null,FUNSINCOPA (Fundación Sinfonica de Panamá),1,1,Null
904915,English Professor C. Educativo Supérate - Impulse Project,https://gis.aiesec.org/v2/opportunities/904915,open,unmatched,GV,9,6,2018-05-28,2018-06-09,2018-07-21,UTP,2018-02-16,Null,Fundación Alberto Motta,2,1,Null
904371,Webpage design and development -,https://gis.aiesec.org/v2/opportunities/904371,open,unmatched,GV,5,6,2018-04-21,2018-04-30,2018-06-11,UP (University of Panama),2018-02-15,Null,FUNSINCOPA (Fundación Sinfonica de Panamá),1,1,Null
903948,Administrative Assistant - Improve Projetc,https://gis.aiesec.org/v2/opportunities/903948,removed,removed,GV,11,7,2018-03-31,2018-04-02,2018-05-26,UTP,2018-02-15,Null,Panama,2,2,Null
903656,Process Analyst Project,https://gis.aiesec.org/v2/opportunities/903656,open,unmatched,GT,10,25,2018-02-28,2018-02-15,2018-08-15,USMA,2018-02-14,Null,TELEFONICA MOVILES PANAMA- S.A.,1,1,1000
903643,Inventory and Demand Planning support intern,https://gis.aiesec.org/v2/opportunities/903643,open,unmatched,GT,137,26,2018-05-17,2018-05-01,2018-11-01,USMA,2018-02-14,Null,HILTI,1,1,1000
903506,Digital Marketing IPANDETEC - Improve Project,https://gis.aiesec.org/v2/opportunities/903506,open,matched,GV,15,6,2018-06-10,2018-06-18,2018-07-30,UTP,2018-02-14,Null,Panamá,4,0,Null
901283,Internal Communications Specialist,https://gis.aiesec.org/v2/opportunities/901283,open,realized,GT,234,77,2018-04-30,2018-04-01,2019-09-27,BALBOA,2018-02-07,Null,Cervecería Nacional/SabMiller,1,0,1200
900965,Controlling Financial Planning & Analysis,https://gis.aiesec.org/v2/opportunities/900965,open,realized,GT,276,77,2018-07-15,2018-06-11,2019-12-06,USMA,2018-02-06,Business Administration,Sanofi Aventis,1,0,1300
900963,ORO PROJECT ADMIN,https://gis.aiesec.org/v2/opportunities/900963,draft,draft,GT,86,39,2018-03-14,2018-03-26,2018-12-26,USMA,2018-02-06,Null,HILTI,2,0,1100
900930,Marketing Trainee,https://gis.aiesec.org/v2/opportunities/900930,draft,draft,GT,139,77,2018-02-28,2018-03-15,2019-09-11,UTP,2018-02-06,Null,NOVARTIS,1,0,1200
900924,Talent Acquisition Analyst,https://gis.aiesec.org/v2/opportunities/900924,open,realized,GT,38,77,2018-03-31,2018-03-26,2019-09-20,UTP,2018-02-06,Null,DELL Panama- S.A.,1,0,1200
899185,Accounts Payable Intern,https://gis.aiesec.org/v2/opportunities/899185,open,realized,GT,71,13,2018-05-10,2018-03-26,2018-06-26,UTP,2018-02-02,Null,Adidas Latin America,1,0,1200
898845,HR Intern (Recruitment),https://gis.aiesec.org/v2/opportunities/898845,open,unmatched,GT,103,26,2018-02-28,2018-03-01,2018-09-01,USMA,2018-02-02,Null,HILTI,1,1,1300
897190,Integration Business Analyst,https://gis.aiesec.org/v2/opportunities/897190,open,unmatched,GT,85,20,2018-03-09,2018-03-16,2018-08-06,UTP,2018-01-24,Null,JCDecaux Panamá,1,1,1000
897031,Product/Brand Management Rx,https://gis.aiesec.org/v2/opportunities/897031,draft,draft,GT,52,77,2018-01-31,2018-02-19,2019-08-16,UTP,2018-01-23,Null,Glaxo Smith Kline,1,0,1200
897030,Diseñador Gráfico,https://gis.aiesec.org/v2/opportunities/897030,open,unmatched,GT,65,22,2018-05-22,2018-05-29,2018-11-05,UTP,2018-01-23,Null,JCDecaux Panamá,1,1,1000
896827,dg,https://gis.aiesec.org/v2/opportunities/896827,draft,draft,GT,0,25,2018-01-31,2018-02-01,2018-08-01,UTP,2018-01-22,Null,JCDecaux Panamá,1,1,Null
896811,Graphic Designer,https://gis.aiesec.org/v2/opportunities/896811,open,realized,GT,6,25,2018-01-31,2018-02-12,2018-08-10,UTP,2018-01-22,Null,JCDecaux Panamá,1,0,1000
896458,Marketing and Graphic Design Intern,https://gis.aiesec.org/v2/opportunities/896458,open,realized,GT,82,25,2018-02-15,2018-02-15,2018-08-15,USMA,2018-01-20,Null,HILTI,1,0,1000
896192,Financial Analysis Sr. Analyst,https://gis.aiesec.org/v2/opportunities/896192,draft,draft,GT,152,77,2018-04-30,2018-02-19,2019-08-16,UTP,2018-01-18,Null,DELL Panama- S.A.,1,0,1200
896027,Marketing Coordinator,https://gis.aiesec.org/v2/opportunities/896027,open,realized,GT,312,46,2018-03-22,2018-03-29,2019-02-14,UTP,2018-01-17,Null,Maersk Line,1,0,1200
895673,Marketing Trainnee,https://gis.aiesec.org/v2/opportunities/895673,open,realized,GT,116,74,2018-03-28,2018-04-01,2019-09-06,UTP,2018-01-16,Null,NOVARTIS FARMACEUTICA,1,0,1200
894360,Project Catalyst,https://gis.aiesec.org/v2/opportunities/894360,open,realized,GE,13,9,2018-05-31,2018-06-02,2018-08-05,USMA,2018-01-05,Null,Fundación Ideas Maestras,1,0,100
894029,Business Development Intern LAN,https://gis.aiesec.org/v2/opportunities/894029,open,unmatched,GT,173,47,2018-01-24,2018-02-02,2018-12-31,USMA,2018-01-03,Null,syngenta,1,1,1500
891119,English Instructor and Coordinator,https://gis.aiesec.org/v2/opportunities/891119,draft,draft,GT,97,77,2018-03-31,2018-04-16,2019-10-11,UTP,2017-12-16,Null,DELL Panama- S.A.,1,0,1200
891101,Portuguese Instructor and Coordinator,https://gis.aiesec.org/v2/opportunities/891101,draft,draft,GT,115,77,2018-03-31,2018-04-16,2019-10-11,UTP,2017-12-15,Null,DELL Panama- S.A.,1,0,1200
890524,Compensation and Benefits Analyst,https://gis.aiesec.org/v2/opportunities/890524,draft,draft,GT,76,77,2018-01-31,2018-03-26,2019-09-20,UTP,2017-12-13,Null,DELL Panama- S.A.,1,1,1200
888503,Business Excellence Analyst,https://gis.aiesec.org/v2/opportunities/888503,open,realized,GT,161,51,2018-01-31,2018-01-08,2019-01-04,USMA,2017-12-05,Null,Sanofi Aventis,1,0,1300
888247,Executive AssistanT / HR Assistant,https://gis.aiesec.org/v2/opportunities/888247,draft,draft,GT,111,26,2018-01-31,2018-02-08,2018-08-09,UTP,2017-12-04,Null,Fresenius Medical Care,1,1,1300
887623,Pricing & Product Marketing,https://gis.aiesec.org/v2/opportunities/887623,draft,draft,GT,4,77,2017-12-31,2018-01-08,2019-07-05,UTP,2017-12-01,Null,DELL Panama- S.A.,1,0,1200
887312,Product Marketing Analyst,https://gis.aiesec.org/v2/opportunities/887312,draft,draft,GT,175,77,2018-02-01,2018-01-15,2019-07-12,UTP,2017-11-30,Null,DELL Panama- S.A.,1,0,1200
883809,Project Management Operations Intern,https://gis.aiesec.org/v2/opportunities/883809,open,realized,GT,200,52,2017-12-31,2018-01-16,2019-01-16,USMA,2017-11-20,Null,HILTI,1,0,1200
883073,Change Management & Communications assistant,https://gis.aiesec.org/v2/opportunities/883073,open,realized,GT,87,26,2017-12-15,2018-02-05,2018-08-10,USMA,2017-11-18,Null,Sanofi Aventis,1,0,1300
882786,Marketing Coordinator,https://gis.aiesec.org/v2/opportunities/882786,draft,draft,GT,96,48,2018-04-28,2018-01-22,2018-12-28,UTP,2017-11-17,Null,Janssen,1,0,1200
882508,Improve Panama - Graphic Designer,https://gis.aiesec.org/v2/opportunities/882508,draft,draft,GE,3,13,2018-07-31,2018-06-04,2018-09-09,USMA,2017-11-16,Null,Canal de Empresarias,1,0,0
882505,Improve Panama - IT,https://gis.aiesec.org/v2/opportunities/882505,draft,draft,GE,3,13,2019-07-31,2018-06-03,2018-09-08,USMA,2017-11-16,Null,Canal de Empresarias,1,0,0
882497,Improve Panama - Marketing,https://gis.aiesec.org/v2/opportunities/882497,draft,draft,GE,2,14,2019-07-31,2018-06-03,2018-09-09,USMA,2017-11-16,Null,Canal de Empresarias,1,0,0
882441,Improve Panama - Sales,https://gis.aiesec.org/v2/opportunities/882441,draft,draft,GE,1,14,2019-07-31,2018-06-03,2018-09-09,USMA,2017-11-16,Null,Canal de Empresarias,1,0,0
882436,Improve Panama - Customer Service,https://gis.aiesec.org/v2/opportunities/882436,draft,draft,GE,1,14,2019-07-31,2018-06-03,2018-09-09,USMA,2017-11-16,Null,Canal de Empresarias,1,0,0
880409,Customer Marketing Support,https://gis.aiesec.org/v2/opportunities/880409,open,realized,GT,252,48,2018-03-15,2018-01-15,2018-12-18,USMA,2017-11-09,Null,MARS Panama,1,0,1250
880272,Treasury analyst,https://gis.aiesec.org/v2/opportunities/880272,draft,draft,GT,165,26,2018-03-31,2018-03-16,2018-09-14,UTP,2017-11-09,Null,NESTLE,1,0,1200
880196,HR Intern,https://gis.aiesec.org/v2/opportunities/880196,open,realized,GT,94,25,2018-01-20,2018-02-01,2018-08-01,USMA,2017-11-09,Null,HILTI,1,0,1300
879915,Programmer C + + (3D),https://gis.aiesec.org/v2/opportunities/879915,open,open,GE,36,14,2019-05-31,2018-06-03,2018-09-09,USMA,2017-11-08,Null,Hauzd,1,1,0
877002,Store Manager,https://gis.aiesec.org/v2/opportunities/877002,draft,draft,GT,186,48,2018-02-19,2018-02-26,2019-02-01,USMA,2017-10-27,Null,INDITEX,1,1,1200
876098,Software Development Intern,https://gis.aiesec.org/v2/opportunities/876098,draft,draft,GE,51,8,2018-12-31,2019-01-07,2019-03-08,USMA,2017-10-24,Null,Wolftrip,1,1,0
875022,Legal Assistant LATAM,https://gis.aiesec.org/v2/opportunities/875022,draft,draft,GT,57,77,2018-04-30,2018-04-23,2019-10-18,UTP,2017-10-20,Null,DELL Panama- S.A.,1,0,1200
874768,Talent Acquisition Support,https://gis.aiesec.org/v2/opportunities/874768,removed,removed,GT,414,55,2018-03-31,2018-04-09,2019-05-03,USMA,2017-10-19,Null,Sanofi Aventis,1,1,1300
874556,Especialista de Promociones,https://gis.aiesec.org/v2/opportunities/874556,draft,draft,GT,96,26,2018-02-28,2018-03-16,2018-09-15,UTP,2017-10-18,Null,NESTLE,1,0,1200
873247,Marketing Coordinator,https://gis.aiesec.org/v2/opportunities/873247,open,unmatched,GT,205,52,2017-12-01,2017-12-01,2018-12-01,UTP,2017-10-12,Null,MSD Central America & The Caribbean,1,1,1000
872431,Social Media and Public Relation Trainee,https://gis.aiesec.org/v2/opportunities/872431,open,unmatched,GE,66,14,2018-05-31,2018-06-03,2018-09-09,USMA,2017-10-10,Null,SL Estudio de Comunicación,2,2,0
870149,Functioning Support,https://gis.aiesec.org/v2/opportunities/870149,open,completed,GV,5,6,2017-11-26,2017-12-04,2018-01-15,UTP,2017-09-29,Null,Fundación Ayudando  a Vivir,1,0,Null
870137,Functioning Support- Second round,https://gis.aiesec.org/v2/opportunities/870137,open,unmatched,GV,6,6,2018-01-08,2018-01-15,2018-02-26,UTP,2017-09-29,Null,Fundación Ayudando  a Vivir,1,1,Null
869986,English tutor for children- Second round,https://gis.aiesec.org/v2/opportunities/869986,open,matched,GV,6,6,2018-01-07,2018-01-15,2018-02-26,UTP,2017-09-29,Null,Fundación Ayudando  a Vivir,1,0,Null
869984,English tutor for children,https://gis.aiesec.org/v2/opportunities/869984,open,matched,GV,2,6,2017-11-27,2017-12-04,2018-01-15,UTP,2017-09-29,Null,Fundación Ayudando  a Vivir,1,0,Null
869944,Sales & Marketing Assistant,https://gis.aiesec.org/v2/opportunities/869944,open,realized,GT,166,52,2017-12-09,2018-01-15,2019-01-18,UTP,2017-09-28,Null,DELL Panama- S.A.,1,0,1200
869917,Assistant of Selina,https://gis.aiesec.org/v2/opportunities/869917,draft,draft,GE,2,11,2017-12-31,2017-11-01,2018-01-19,USMA,2017-09-28,Null,Selina Hostels,1,0,Null
869877,Marketing Support,https://gis.aiesec.org/v2/opportunities/869877,open,realized,GT,134,26,2017-10-31,2017-10-23,2018-04-27,USMA,2017-09-28,Null,Sanofi Aventis,1,0,1300
869695,Public Relations,https://gis.aiesec.org/v2/opportunities/869695,draft,draft,GV,3,6,2018-01-07,2018-01-14,2018-02-25,UTP,2017-09-28,Null,Ayudando a vivir,1,0,Null
